Symbol	Ensembl	Canonical	MANE
CNN2P4	ENST00000396461	Y	N
ENSG00000276128	ENST00000614548	Y	N
ENSG00000277737	ENST00000539936	Y	N
ENSG00000286506	ENST00000656631	Y	N
ENSG00000287800	ENST00000666235	Y	N
ENSG00000286916	ENST00000654042	Y	N
ENSG00000277598	ENST00000610784	Y	N
SPATA31A5	ENST00000437823	Y	Y
ENSG00000275628	ENST00000618038	Y	N
FAM74A6	ENST00000615956	Y	N
ENSG00000276422	ENST00000614608	Y	N
ENSG00000278485	ENST00000610731	Y	N
ENSG00000283541	ENST00000637145	Y	N
SPATA31A7	ENST00000619167	Y	N
ENSG00000277412	ENST00000611332	Y	N
ENSG00000276149	ENST00000620504	Y	N
FAM74A4	ENST00000618177	Y	N
ENSG00000275676	ENST00000622281	Y	N
CNTNAP3C	ENST00000636699	Y	N
RN7SL462P	ENST00000610302	Y	N
ENSG00000277109	ENST00000618569	Y	N
FAM242D	ENST00000419207	Y	N
Y_RNA	ENST00000459194	Y	N
ENSG00000204814	ENST00000377548	Y	N
ENSG00000231454	ENST00000450729	Y	N
RN7SL722P	ENST00000617780	Y	N
FAM27C	ENST00000650759	Y	N
ENSG00000235659	ENST00000377547	Y	N
ENSG00000223379	ENST00000421848	Y	N
Y_RNA	ENST00000459296	Y	N
FAM242E	ENST00000441101	Y	N
ENSG00000276845	ENST00000610388	Y	N
ENSG00000284471	ENST00000638516	Y	N
ENSG00000231995	ENST00000436561	Y	N
ENSG00000231212	ENST00000448491	Y	N
ENSG00000236450	ENST00000446396	Y	N
SNORA70	ENST00000516324	Y	N
RN7SL544P	ENST00000617232	Y	N
ENSG00000204802	ENST00000429818	Y	N
ENSG00000233651	ENST00000428709	Y	N
ENSG00000226429	ENST00000427536	Y	N
FGF7P6	ENST00000451282	Y	N
ENSG00000224603	ENST00000438252	Y	N
LINC01189	ENST00000654178	Y	N
FGF7P7	ENST00000514120	Y	N
ENSG00000226007	ENST00000450704	Y	N
ENSG00000212951	ENST00000473402	Y	N
CNTNAP3P5	ENST00000611892	Y	N
RBPJP7	ENST00000442803	Y	N
RAB28P2	ENST00000454299	Y	N
ENSG00000234451	ENST00000443013	Y	N
ATP5F1AP7	ENST00000453978	Y	N
SDR42E1P3	ENST00000438345	Y	N
FKBP4P7	ENST00000433874	Y	N
ENSG00000288838	ENST00000690996	Y	N
LINC01410	ENST00000424345	Y	N
ENSG00000287168	ENST00000665642	Y	N
RNA5SP283	ENST00000365604	Y	N
ENSG00000229422	ENST00000417533	Y	N
PTGER4P2	ENST00000328411	Y	N
CDK2AP2P2	ENST00000478512	Y	N
LERFS	ENST00000662817	Y	N
MYO5BP2	ENST00000449815	Y	N
ADGRF5P1	ENST00000435875	Y	N
FGF7P8	ENST00000402994	Y	N
ENSG00000170161	ENST00000305709	Y	N
CNTNAP3P1	ENST00000616657	Y	N
ENSG00000244081	ENST00000450223	Y	N
BMS1P9	ENST00000457640	Y	N
ENSG00000182021	ENST00000635982	Y	N
AQP7P4	ENST00000447083	Y	N
AQP7P1	ENST00000412626	Y	N
ENSG00000228522	ENST00000444603	Y	N
BMS1P10	ENST00000443754	Y	N
ENSG00000233555	ENST00000433508	Y	N
ENSG00000234042	ENST00000452635	Y	N
CDRT15P7	ENST00000444097	Y	N
ENSG00000224267	ENST00000431077	Y	N
ENSG00000225360	ENST00000443910	Y	N
MYO5BP3	ENST00000431872	Y	N
CDK2AP2P3	ENST00000422476	Y	N
PTGER4P3	ENST00000458150	Y	N
ENSG00000225411	ENST00000417843	Y	N
RNA5SP284	ENST00000384547	Y	N
DUX4L50	ENST00000455245	Y	N
MIR4477B	ENST00000581659	Y	N
FRG1JP	ENST00000376334	Y	N
ENSG00000204790	ENST00000485382	Y	N
FLJ43315	ENST00000680304	Y	N
ENSG00000288694	ENST00000681667	Y	N
U6	ENST00000618523	Y	N
ENSG00000285580	ENST00000650561	Y	N
ANKRD20A4P	ENST00000357336	Y	N
RNU6-1193P	ENST00000459461	Y	N
SNX18P9	ENST00000440580	Y	N
ENSG00000229156	ENST00000445057	Y	N
CYP4F25P	ENST00000446871	Y	N
ENSG00000224762	ENST00000441254	Y	N
CNN2P3	ENST00000450201	Y	N
GXYLT1P6	ENST00000456472	Y	N
ENSG00000277869	ENST00000614065	Y	N
AQP7P2	ENST00000453967	Y	N
ENSG00000176134	ENST00000452436	Y	N
BMS1P11	ENST00000442351	Y	N
ENSG00000235932	ENST00000445380	Y	N
IGKV1OR-2	ENST00000457995	Y	N
BNIP3P4	ENST00000604946	Y	N
ENSG00000197550	ENST00000455242	Y	N
ENSG00000223602	ENST00000438758	Y	N
RNU6-1293P	ENST00000384077	Y	N
ENSG00000287988	ENST00000664593	Y	N
BMS1P12	ENST00000428213	Y	N
ENSG00000267085	ENST00000592972	Y	N
ENSG00000236252	ENST00000441919	Y	N
IGKV1OR9-1	ENST00000424370	Y	N
FOXD4L5	ENST00000377420	Y	Y
CBWD4P	ENST00000445695	Y	N
ENSG00000287329	ENST00000655595	Y	N
Y_RNA	ENST00000614432	Y	N
FRG1KP	ENST00000623592	Y	N
CBWD5	ENST00000382405	Y	Y
FOXD4L4	ENST00000377413	Y	N
IGKV1OR-3	ENST00000446944	Y	N
ENSG00000237904	ENST00000421091	Y	N
ENSG00000235893	ENST00000478218	Y	N
BMS1P13	ENST00000417301	Y	N
ENSG00000279955	ENST00000623812	Y	N
AQP7P3	ENST00000624547	Y	N
ENSG00000274893	ENST00000619851	Y	N
ENSG00000273668	ENST00000612653	Y	N
GXYLT1P4	ENST00000613576	Y	N
ENSG00000278068	ENST00000618497	Y	N
ENSG00000278720	ENST00000620352	Y	N
ENSG00000286945	ENST00000668069	Y	N
ENSG00000274628	ENST00000659401	Y	N
SNX18P4	ENST00000456554	Y	N
ENSG00000276257	ENST00000621265	Y	N
ANKRD20A3P	ENST00000611388	Y	N
RNU6-538P	ENST00000622329	Y	N
ENSG00000284611	ENST00000641038	Y	N
ENSG00000284658	ENST00000641636	Y	N
CDRT15P12	ENST00000417001	Y	N
RBPJP2	ENST00000618187	Y	N
RAB28P4	ENST00000622233	Y	N
ATP5F1AP10	ENST00000622403	Y	N
SDR42E1P4	ENST00000620894	Y	N
FKBP4P8	ENST00000610931	Y	N
ENSG00000277490	ENST00000610519	Y	N
ZNF658	ENST00000621410	Y	Y
ENSG00000277350	ENST00000661838	Y	N
ENSG00000276039	ENST00000620024	Y	N
FAM74A3	ENST00000620271	Y	N
ENSG00000276348	ENST00000616253	Y	N
ENSG00000274820	ENST00000614915	Y	N
SPATA31A3	ENST00000428649	Y	N
CNTNAP3P2	ENST00000617175	Y	N
RN7SL422P	ENST00000612850	Y	N
ENSG00000277575	ENST00000620014	Y	N
RBM17P2	ENST00000616397	Y	N
ENSG00000276204	ENST00000618097	Y	N
ENSG00000276898	ENST00000616196	Y	N
Y_RNA	ENST00000619475	Y	N
FAM27E3	ENST00000418795	Y	N
FAM27B	ENST00000610601	Y	N
ENSG00000275493	ENST00000612308	Y	N
RN7SL787P	ENST00000613000	Y	N
SNORA70	ENST00000612617	Y	N
ENSG00000277618	ENST00000611129	Y	N
ANKRD20A1	ENST00000562196	Y	Y
RNU6-368P	ENST00000620928	Y	N
ENSG00000226904	ENST00000425587	Y	N
CBWD3	ENST00000360171	Y	Y
ENSG00000279706	ENST00000624487	Y	N
FOXD4L3	ENST00000342833	Y	Y
ENSG00000234394	ENST00000603200	Y	N
ENSG00000225337	ENST00000419576	Y	N
PGM5-AS1	ENST00000671372	Y	N
PGM5	ENST00000396396	Y	Y
ENSG00000233178	ENST00000446984	Y	N
ENSG00000229019	ENST00000434656	Y	N
TMEM252	ENST00000377311	Y	Y
TMEM252-DT	ENST00000413269	Y	N
LINC01506	ENST00000446290	Y	N
ENSG00000224025	ENST00000436315	Y	N
PIP5K1B	ENST00000265382	Y	Y
PABIR1	ENST00000394264	Y	Y
ENSG00000236998	ENST00000424795	Y	N
ENSG00000236733	ENST00000442103	Y	N
RNU6-820P	ENST00000384273	Y	N
ENSG00000288771	ENST00000686652	Y	N
PRKACG	ENST00000377276	Y	Y
ENSG00000285130	ENST00000642889	Y	N
FXN	ENST00000484259	Y	Y
ENSG00000270236	ENST00000605734	Y	N
TJP2	ENST00000377245	Y	Y
BANCR	ENST00000625062	Y	N
FAM189A2	ENST00000303068	Y	Y
APBA1	ENST00000265381	Y	Y
ENSG00000243888	ENST00000457328	Y	N
ENSG00000229312	ENST00000429567	Y	N
ENSG00000261447	ENST00000567129	Y	N
PTAR1	ENST00000340434	Y	Y
C9orf135-DT	ENST00000662063	Y	N
C9orf135	ENST00000377197	Y	Y
RN7SL570P	ENST00000484405	Y	N
MAMDC2	ENST00000377182	Y	Y
MAMDC2-AS1	ENST00000591368	Y	N
RNU2-5P	ENST00000410533	Y	N
SMC5-DT	ENST00000594708	Y	N
RPL24P8	ENST00000446071	Y	N
SMC5	ENST00000361138	Y	Y
ENSG00000274421	ENST00000622201	Y	N
Y_RNA	ENST00000459091	Y	N
KLF9	ENST00000377126	Y	Y
ENSG00000289159	ENST00000692582	Y	N
TRPM3	ENST00000677713	Y	Y
RN7SL726P	ENST00000605957	Y	N
ENSG00000232086	ENST00000436491	Y	N
ENSG00000223966	ENST00000415119	Y	N
MIR204	ENST00000385200	Y	N
PIGUP1	ENST00000423148	Y	N
ENSG00000289163	ENST00000691794	Y	N
RPL35AP21	ENST00000437667	Y	N
CEMIP2	ENST00000377044	Y	Y
ENSG00000271166	ENST00000603750	Y	N
ABHD17B	ENST00000333421	Y	Y
Y_RNA	ENST00000364052	Y	N
C9orf85	ENST00000334731	Y	Y
HSPB1P1	ENST00000423240	Y	N
C9orf57	ENST00000651200	Y	Y
ENSG00000286823	ENST00000655511	Y	N
BTF3P4	ENST00000418852	Y	N
GDA	ENST00000358399	Y	Y
ENSG00000235523	ENST00000427901	Y	N
ENSG00000233933	ENST00000446146	Y	N
RNA5SP285	ENST00000516619	Y	N
LINC01504	ENST00000657951	Y	N
ZFAND5	ENST00000376962	Y	Y
ENSG00000288865	ENST00000685150	Y	N
ENSG00000230003	ENST00000431784	Y	N
ENSG00000225947	ENST00000415024	Y	N
TMC1	ENST00000297784	Y	Y
RPS20P24	ENST00000457473	Y	N
RPS27AP15	ENST00000447672	Y	N
LINC01474	ENST00000658474	Y	N
ALDH1A1	ENST00000297785	Y	Y
CYP1D1P	ENST00000416662	Y	N
ANXA1	ENST00000257497	Y	Y
DPP3P2	ENST00000416030	Y	N
ENSG00000286840	ENST00000667966	Y	N
ENSG00000232590	ENST00000422909	Y	N
ENSG00000236701	ENST00000447378	Y	N
RNA5SP286	ENST00000391152	Y	N
ENSG00000223368	ENST00000450410	Y	N
ENSG00000227809	ENST00000662049	Y	N
RORB-AS1	ENST00000417576	Y	N
RORB	ENST00000376896	Y	Y
ENSG00000286944	ENST00000658390	Y	N
TRPM6	ENST00000360774	Y	Y
RN7SKP47	ENST00000365347	Y	N
RPSAP75	ENST00000605848	Y	N
RNU6-445P	ENST00000516949	Y	N
ENSG00000224297	ENST00000414735	Y	N
C9orf40	ENST00000376854	Y	Y
CARNMT1-AS1	ENST00000455609	Y	N
CARNMT1	ENST00000376834	Y	Y
ENSG00000229587	ENST00000455336	Y	N
ENSG00000278040	ENST00000615099	Y	N
NMRK1	ENST00000361092	Y	Y
OSTF1	ENST00000346234	Y	Y
Y_RNA	ENST00000363171	Y	N
RNU6-1228P	ENST00000391014	Y	N
ENSG00000235707	ENST00000426848	Y	N
ENSG00000236376	ENST00000455583	Y	N
OTX2P1	ENST00000450956	Y	N
PCSK5	ENST00000674117	Y	Y
RBM22P5	ENST00000449536	Y	N
RFK	ENST00000376736	Y	Y
RPSAP9	ENST00000418207	Y	N
H3P32	ENST00000448065	Y	N
GCNT1	ENST00000376730	Y	Y
PPIAP87	ENST00000441480	Y	N
PRUNE2	ENST00000376718	Y	Y
PCA3	ENST00000644657	Y	N
ENSG00000274326	ENST00000616913	Y	N
ENSG00000277320	ENST00000612507	Y	N
ENSG00000286332	ENST00000667357	Y	N
DNAJB5P1	ENST00000454004	Y	N
LYPLA2P3	ENST00000417429	Y	N
ENSG00000229857	ENST00000451571	Y	N
FOXB2	ENST00000376708	Y	Y
ATP5MFP3	ENST00000451550	Y	N
RFC5P1	ENST00000454419	Y	N
VPS13A-AS1	ENST00000644612	Y	N
VPS13A	ENST00000360280	Y	Y
GNA14	ENST00000341700	Y	Y
GNA14-AS1	ENST00000439145	Y	N
NUTF2P3	ENST00000448540	Y	N
RNU6-1303P	ENST00000364841	Y	N
GNAQ	ENST00000286548	Y	Y
ENSG00000233457	ENST00000428243	Y	N
RN7SKP59	ENST00000410520	Y	N
ASS1P3	ENST00000418694	Y	N
ENSG00000228781	ENST00000433468	Y	N
ENSG00000234819	ENST00000449661	Y	N
ENSG00000289440	ENST00000685220	Y	N
CEP78	ENST00000643273	Y	Y
PSAT1	ENST00000376588	Y	Y
ENSG00000270627	ENST00000605266	Y	N
MTND2P8	ENST00000450555	Y	N
KRT18P24	ENST00000344739	Y	N
ENSG00000260995	ENST00000650036	Y	N
CHCHD2P9	ENST00000461726	Y	N
LNCARSR	ENST00000670754	Y	N
TLE4	ENST00000376552	Y	Y
ENSG00000270691	ENST00000605404	Y	N
NPAP1P6	ENST00000440671	Y	N
ENSG00000232494	ENST00000448475	Y	N
ENSG00000260564	ENST00000565707	Y	N
ENSG00000279715	ENST00000623889	Y	N
ENSG00000280366	ENST00000622930	Y	N
LINC01507	ENST00000417801	Y	N
NPAP1P4	ENST00000443325	Y	N
MTCO1P51	ENST00000427672	Y	N
MTND2P9	ENST00000422293	Y	N
RPS19P6	ENST00000441327	Y	N
ENSG00000226798	ENST00000397864	Y	N
RPS20P25	ENST00000412447	Y	N
ENSG00000237072	ENST00000457409	Y	N
TLE1	ENST00000376499	Y	Y
ENSG00000233926	ENST00000437181	Y	N
RNU6-1035P	ENST00000384477	Y	N
RNA5SP287	ENST00000516358	Y	N
ENSG00000200969	ENST00000364099	Y	N
SPATA31D5P	ENST00000376459	Y	N
ENSG00000230846	ENST00000427387	Y	N
SPATA31D4	ENST00000419782	Y	Y
ENSG00000267559	ENST00000585776	Y	N
SPATA31D3	ENST00000445385	Y	Y
SPATA31D2P	ENST00000429999	Y	N
SPATA31D1	ENST00000344803	Y	Y
SPATA31B1P	ENST00000434692	Y	N
DDX10P2	ENST00000417796	Y	N
ENSG00000235377	ENST00000445918	Y	N
ENSG00000225085	ENST00000436084	Y	N
MTCO3P40	ENST00000392516	Y	N
ENSG00000228430	ENST00000636401	Y	N
ENSG00000228123	ENST00000438986	Y	N
ENSG00000232749	ENST00000422010	Y	N
ENSG00000278988	ENST00000623079	Y	N
ENSG00000286612	ENST00000661177	Y	N
RPS6P12	ENST00000432491	Y	N
RASEF	ENST00000376447	Y	Y
ENSG00000286451	ENST00000652950	Y	N
RN7SKP242	ENST00000515967	Y	N
ENSG00000273806	ENST00000611521	Y	N
ENSG00000229109	ENST00000668931	Y	N
FRMD3	ENST00000304195	Y	Y
ENSG00000237529	ENST00000649946	Y	N
RNU4-29P	ENST00000515943	Y	N
RNU4-15P	ENST00000362613	Y	N
IDNK	ENST00000376419	Y	Y
UBQLN1	ENST00000376395	Y	Y
UBQLN1-AS1	ENST00000524818	Y	N
GKAP1	ENST00000376371	Y	Y
ENSG00000226877	ENST00000650551	Y	N
ENSG00000231616	ENST00000591217	Y	N
KIF27	ENST00000297814	Y	Y
C9orf64	ENST00000376344	Y	Y
HNRNPK	ENST00000376263	Y	Y
MIR7-1	ENST00000384871	Y	N
ENSG00000235298	ENST00000448389	Y	N
RMI1	ENST00000445877	Y	Y
Y_RNA	ENST00000365653	Y	N
ENSG00000227463	ENST00000658503	Y	N
ENSG00000270166	ENST00000602394	Y	N
SLC28A3	ENST00000376238	Y	Y
ENSG00000233262	ENST00000419815	Y	N
ENSG00000285987	ENST00000650453	Y	N
ENSG00000228095	ENST00000423044	Y	N
NTRK2	ENST00000277120	Y	Y
UBE2V1P10	ENST00000414685	Y	N
ENSG00000285556	ENST00000649497	Y	N
ENSG00000287930	ENST00000660241	Y	N
ENSG00000285634	ENST00000669133	Y	N
STK33P1	ENST00000423835	Y	N
AGTPBP1	ENST00000357081	Y	Y
ENSG00000234424	ENST00000422653	Y	N
ENSG00000229454	ENST00000447148	Y	N
ENSG00000230303	ENST00000657430	Y	N
ENSG00000165121	ENST00000431724	Y	N
ENSG00000289214	ENST00000689433	Y	N
PHBP7	ENST00000415677	Y	N
ENSG00000231741	ENST00000442109	Y	N
NAA35	ENST00000361671	Y	Y
GOLM1	ENST00000388712	Y	Y
ENSG00000287333	ENST00000662252	Y	N
ENSG00000233713	ENST00000427811	Y	N
C9orf153	ENST00000339137	Y	Y
ENSG00000270688	ENST00000604767	Y	N
RN7SKP264	ENST00000411080	Y	N
ISCA1	ENST00000375991	Y	Y
TUT7	ENST00000375963	Y	Y
ENSG00000214908	ENST00000422735	Y	N
ENSG00000235819	ENST00000657061	Y	N
RNU2-36P	ENST00000410361	Y	N
ENSG00000232211	ENST00000443163	Y	N
LINC02834	ENST00000649193	Y	N
ENSG00000288575	ENST00000674154	Y	N
GAS1	ENST00000298743	Y	Y
GAS1RR	ENST00000415801	Y	N
LINC02893	ENST00000669870	Y	N
CDC20P1	ENST00000488829	Y	N
NFYCP2	ENST00000437925	Y	N
LINC02872	ENST00000623052	Y	N
ENSG00000288903	ENST00000692846	Y	N
ENSG00000212421	ENST00000391119	Y	N
ENSG00000289166	ENST00000690842	Y	N
ENSG00000288968	ENST00000692245	Y	N
ENSG00000228373	ENST00000454946	Y	N
ENSG00000286842	ENST00000669921	Y	N
DAPK1	ENST00000408954	Y	Y
ENSG00000219928	ENST00000401543	Y	N
DAPK1-IT1	ENST00000431813	Y	N
CTSL	ENST00000343150	Y	Y
ENSG00000237747	ENST00000425861	Y	N
CTSL3P	ENST00000412179	Y	N
ENSG00000276478	ENST00000610707	Y	N
FBP2P1	ENST00000424473	Y	N
ELF2P3	ENST00000445099	Y	N
NPAP1P7	ENST00000613027	Y	N
CTSLP8	ENST00000413075	Y	N
ENSG00000233884	ENST00000411992	Y	N
ENSG00000214888	ENST00000647565	Y	N
ENSG00000234460	ENST00000645310	Y	N
SPATA31E1	ENST00000325643	Y	Y
SPATA31C1	ENST00000420021	Y	N
ENSG00000289459	ENST00000685869	Y	N
ENSG00000238110	ENST00000427728	Y	N
ENSG00000283205	ENST00000636536	Y	N
CDK20	ENST00000325303	Y	Y
RNU6-86P	ENST00000606534	Y	N
RPS10P3	ENST00000439253	Y	N
ENSG00000287750	ENST00000689352	Y	N
ENSG00000225385	ENST00000442490	Y	N
SPATA31C2	ENST00000324915	Y	Y
ENSG00000276535	ENST00000614041	Y	N
ENSG00000279154	ENST00000623259	Y	N
ENSG00000204429	ENST00000375867	Y	N
ENSG00000229288	ENST00000429076	Y	N
RPSAP49	ENST00000445182	Y	N
ENSG00000287769	ENST00000660864	Y	N
SPIN1	ENST00000375859	Y	Y
ENSG00000275017	ENST00000622148	Y	N
HNRNPA1P14	ENST00000440352	Y	N
ENSG00000231804	ENST00000440753	Y	N
NXNL2	ENST00000375854	Y	Y
LINC02843	ENST00000656971	Y	N
ENSG00000286414	ENST00000657641	Y	N
MIR4289	ENST00000581736	Y	N
PCNPP2	ENST00000441651	Y	N
ENSG00000228658	ENST00000421482	Y	N
S1PR3	ENST00000358157	Y	Y
SHC3	ENST00000375835	Y	Y
ENSG00000224945	ENST00000429700	Y	N
CKS2	ENST00000314355	Y	Y
MIR3153	ENST00000580744	Y	N
SECISBP2	ENST00000375807	Y	Y
SEMA4D	ENST00000422704	Y	Y
PA2G4P6	ENST00000438325	Y	N
ENSG00000225460	ENST00000430017	Y	N
ENSG00000285907	ENST00000648620	Y	N
GADD45G	ENST00000252506	Y	Y
ENSG00000237372	ENST00000617436	Y	N
ENSG00000236507	ENST00000661900	Y	N
ENSG00000226206	ENST00000421297	Y	N
ENSG00000237626	ENST00000659397	Y	N
MIR4290HG	ENST00000426593	Y	N
MIR4290	ENST00000583807	Y	N
IL6RP1	ENST00000417848	Y	N
ENSG00000278382	ENST00000615347	Y	N
ENSG00000279503	ENST00000625060	Y	N
OR7E31P	ENST00000426212	Y	N
OR7E116P	ENST00000448529	Y	N
LINC01508	ENST00000425666	Y	N
LINC01501	ENST00000665289	Y	N
DIRAS2	ENST00000375765	Y	Y
OR7E109P	ENST00000445529	Y	N
OR7E108P	ENST00000605227	Y	N
SYK	ENST00000375754	Y	Y
ENSG00000287212	ENST00000667914	Y	N
ENSG00000228216	ENST00000427745	Y	N
ENSG00000260454	ENST00000661568	Y	N
ENSG00000237422	ENST00000686463	Y	N
ENSG00000230537	ENST00000667274	Y	N
LINC00484	ENST00000439438	Y	N
LINC00484	ENST00000659376	Y	N
ENSG00000230147	ENST00000430315	Y	N
ENSG00000289123	ENST00000692539	Y	N
ENSG00000273381	ENST00000608358	Y	N
AUH	ENST00000375731	Y	Y
NFIL3	ENST00000297689	Y	Y
ENSG00000233081	ENST00000442072	Y	N
PAICSP2	ENST00000429118	Y	N
MIR3910-1	ENST00000580936	Y	N
MIR3910-2	ENST00000636558	Y	N
ROR2	ENST00000375708	Y	Y
ENSG00000227399	ENST00000422570	Y	N
HSPE1P22	ENST00000456856	Y	N
SPTLC1	ENST00000262554	Y	Y
ENSG00000275756	ENST00000618526	Y	N
MTATP6P29	ENST00000415057	Y	N
MTCO3P29	ENST00000432119	Y	N
MTND3P23	ENST00000431980	Y	N
MTND4LP7	ENST00000431728	Y	N
MTND4P15	ENST00000437913	Y	N
ENSG00000234537	ENST00000412768	Y	N
LINC00475	ENST00000643592	Y	N
ENSG00000236717	ENST00000415471	Y	N
BEND3P2	ENST00000414425	Y	N
PRSS47	ENST00000611097	Y	N
ENSG00000236115	ENST00000457003	Y	N
IARS1	ENST00000443024	Y	Y
MIR3651	ENST00000630427	Y	N
SNORA84	ENST00000459229	Y	N
NOL8	ENST00000442668	Y	Y
CENPP	ENST00000375587	Y	Y
ENSG00000229530	ENST00000456945	Y	N
OGN	ENST00000375561	Y	Y
OMD	ENST00000375550	Y	Y
ASPN	ENST00000375544	Y	N
ECM2	ENST00000344604	Y	Y
MIR4670	ENST00000583240	Y	N
ENSG00000225551	ENST00000447622	Y	N
ENSG00000285650	ENST00000650118	Y	N
IPPK	ENST00000287996	Y	Y
ENSG00000213669	ENST00000442640	Y	N
BICD2	ENST00000356884	Y	Y
ENSG00000288062	ENST00000655112	Y	N
ENSG00000288271	ENST00000473204	Y	N
ANKRD19P	ENST00000338192	Y	N
RNU6-714P	ENST00000516963	Y	N
EEF1DP2	ENST00000433698	Y	N
ENSG00000275318	ENST00000617319	Y	N
ZNF484	ENST00000375495	Y	Y
ENSG00000226668	ENST00000451452	Y	N
SNX18P2	ENST00000438540	Y	N
ALOX15P2	ENST00000340858	Y	N
FGD3	ENST00000375482	Y	Y
SUSD3	ENST00000375472	Y	Y
ENSG00000223446	ENST00000428958	Y	N
CARD19	ENST00000375464	Y	Y
NINJ1	ENST00000375446	Y	Y
ENSG00000203364	ENST00000366188	Y	N
WNK2	ENST00000427277	Y	Y
C9orf129	ENST00000649569	Y	N
RNU6-829P	ENST00000363700	Y	N
Y_RNA	ENST00000364204	Y	N
ENSG00000237385	ENST00000443716	Y	N
FAM120AOS	ENST00000375412	Y	Y
FAM120A	ENST00000277165	Y	Y
ENSG00000289031	ENST00000689121	Y	N
PHF2	ENST00000359246	Y	Y
MIR548AU	ENST00000637016	Y	N
ENSG00000231990	ENST00000443771	Y	N
MIR4291	ENST00000584984	Y	N
BARX1	ENST00000253968	Y	Y
BARX1-DT	ENST00000454594	Y	N
CYCSP24	ENST00000445119	Y	N
PTPDC1	ENST00000620992	Y	Y
ENSG00000286834	ENST00000654577	Y	N
ENSG00000286203	ENST00000652625	Y	N
MIRLET7A1HG	ENST00000652620	Y	N
MIRLET7A1	ENST00000362295	Y	N
MIRLET7F1	ENST00000362202	Y	N
LINC02603	ENST00000668497	Y	N
MIRLET7D	ENST00000362263	Y	N
ZNF169	ENST00000395395	Y	Y
VDAC1P11	ENST00000458323	Y	N
NUTM2F	ENST00000253262	Y	Y
ENSG00000232063	ENST00000454869	Y	N
ENSG00000224815	ENST00000419456	Y	N
PTMAP12	ENST00000635020	Y	N
MFSD14B	ENST00000375344	Y	Y
YRDCP1	ENST00000621419	Y	N
ENSG00000286850	ENST00000660617	Y	N
ENSG00000224245	ENST00000448030	Y	N
RNU6-669P	ENST00000365575	Y	N
PCAT7	ENST00000647389	Y	N
FBP2	ENST00000375337	Y	Y
FBP1	ENST00000375326	Y	Y
ENSG00000288023	ENST00000662818	Y	N
AOPEP	ENST00000375315	Y	Y
MIR2278	ENST00000516344	Y	N
ENSG00000230815	ENST00000437846	Y	N
ENSG00000236095	ENST00000416455	Y	N
ENSG00000224764	ENST00000439872	Y	N
ENSG00000285807	ENST00000649093	Y	N
MIR6081	ENST00000613785	Y	N
MIR23B	ENST00000384832	Y	N
MIR27B	ENST00000385129	Y	N
MIR3074	ENST00000384885	Y	N
MIR24-1	ENST00000637495	Y	N
FANCC	ENST00000289081	Y	Y
ENSG00000229065	ENST00000423075	Y	N
ENSG00000223849	ENST00000433735	Y	N
RNA5SP288	ENST00000516075	Y	N
ENSG00000230221	ENST00000445995	Y	N
ENSG00000271384	ENST00000603533	Y	N
MT1P1	ENST00000396160	Y	N
PTCH1	ENST00000331920	Y	Y
ENSG00000271314	ENST00000605700	Y	N
ENSG00000271155	ENST00000604104	Y	N
ENSG00000271659	ENST00000604650	Y	N
ENSG00000229345	ENST00000647736	Y	N
ENSG00000228142	ENST00000580326	Y	N
ENSG00000227358	ENST00000445213	Y	N
LINC00476	ENST00000433656	Y	N
ENSG00000268926	ENST00000649169	Y	N
RNU2-46P	ENST00000517038	Y	N
ERCC6L2	ENST00000653738	Y	Y
RNA5SP289	ENST00000362332	Y	N
PARK7P2	ENST00000446226	Y	N
LINC00092	ENST00000583864	Y	N
ENSG00000237212	ENST00000652904	Y	N
Y_RNA	ENST00000365068	Y	N
ENSG00000275465	ENST00000661937	Y	N
ENSG00000287187	ENST00000666931	Y	N
EIF4BP3	ENST00000432132	Y	N
HSD17B3	ENST00000375263	Y	Y
ENSG00000285269	ENST00000643789	Y	N
HSD17B3-AS1	ENST00000448857	Y	N
RNU6-1160P	ENST00000384546	Y	N
SLC35D2	ENST00000253270	Y	Y
ZNF367	ENST00000375256	Y	Y
NSA2P7	ENST00000457472	Y	N
ENSG00000286835	ENST00000658405	Y	N
ENSG00000287302	ENST00000656770	Y	N
HABP4	ENST00000375249	Y	Y
CDC14B	ENST00000375241	Y	Y
PRXL2C	ENST00000375234	Y	Y
ENSG00000224848	ENST00000661289	Y	N
ENSG00000233820	ENST00000445872	Y	N
ZNF510	ENST00000223428	Y	Y
ZNF782	ENST00000481138	Y	Y
PTMAP11	ENST00000602494	Y	N
ENSG00000227257	ENST00000416300	Y	N
NUTM2G	ENST00000372322	Y	Y
MFSD14C	ENST00000650909	Y	N
YRDCP2	ENST00000424606	Y	N
CTSV	ENST00000259470	Y	Y
TCEA1P1	ENST00000449716	Y	N
GAS2L1P2	ENST00000436355	Y	N
VN1R51P	ENST00000411675	Y	N
FAM220CP	ENST00000395253	Y	N
ENSG00000277103	ENST00000618889	Y	N
ANKRD18CP	ENST00000354752	Y	N
RNU6-798P	ENST00000516912	Y	N
ENSG00000242375	ENST00000416066	Y	N
ZNF322P1	ENST00000568013	Y	N
ENSG00000203279	ENST00000607322	Y	N
ENSG00000289356	ENST00000685669	Y	N
ENSG00000235494	ENST00000658061	Y	N
SUGT1P4-STRA6LP	ENST00000375204	Y	N
