Symbol	Ensembl	Canonical	MANE
RP11-116O11.1	ENST00000510391	Y	N
RP11-116O11.2	ENST00000506658	Y	N
RP11-12P19.4	ENST00000662665	Y	N
RP11-12P19.2	ENST00000503772	Y	N
RP11-12P19.3	ENST00000651142	Y	N
BTG4P1	ENST00000510421	Y	N
LINC02239	ENST00000504339	Y	N
RP11-730N24.2	ENST00000502861	Y	N
LINC02228	ENST00000641970	Y	N
RP11-549K20.2	ENST00000642115	Y	N
LINC02211	ENST00000642024	Y	N
RP11-192H6.2	ENST00000505040	Y	N
RP11-184E9.2	ENST00000562632	Y	N
RP11-184E9.3	ENST00000623006	Y	N
CTD-2306M5.1	ENST00000507887	Y	N
RP11-184E9.4	ENST00000623500	Y	N
CTD-2026A21.1	ENST00000624118	Y	N
MSNP1	ENST00000511640	Y	N
RP11-124O5.2	ENST00000668718	Y	N
RP11-351N6.1	ENST00000512939	Y	N
RP11-351N6.2	ENST00000651229	Y	N
CTD-2533K21.3	ENST00000413321	Y	N
CTD-2533K21.2	ENST00000512350	Y	N
CTD-2533K21.1	ENST00000509113	Y	N
CTD-2533K21.4	ENST00000506032	Y	N
CCNB3P1	ENST00000504855	Y	N
CDH9	ENST00000231021	Y	Y
PURPL	ENST00000651409	Y	N
CTD-3007L5.1	ENST00000510512	Y	N
RP11-560A7.1	ENST00000510368	Y	N
LINC02103	ENST00000664667	Y	N
CTD-2134P3.1	ENST00000653909	Y	N
RP11-398J12.1	ENST00000658670	Y	N
CTD-2134P3.2	ENST00000603374	Y	N
LINC02109	ENST00000658190	Y	N
CTD-2269E23.3	ENST00000603743	Y	N
LSP1P3	ENST00000449530	Y	N
CTD-2269E23.2	ENST00000412374	Y	N
CTD-2269E23.4	ENST00000614250	Y	N
SUCLG2P4	ENST00000514739	Y	N
RP11-42L13.2	ENST00000512207	Y	N
RP11-42L13.3	ENST00000605642	Y	N
CTD-2118P12.3	ENST00000651494	Y	N
LINC02064	ENST00000666312	Y	N
CTD-2345H1.1	ENST00000611900	Y	N
UBL5P1	ENST00000507979	Y	N
CTD-2011G17.1	ENST00000510857	Y	N
CTD-2057J6.2	ENST00000512933	Y	N
CTD-2057J6.1	ENST00000503762	Y	N
CTD-2351A16.1	ENST00000623357	Y	N
HPRT1P2	ENST00000505250	Y	N
RP11-136H13.2	ENST00000502347	Y	N
CTD-2195H9.1	ENST00000667165	Y	N
RP11-775H7.1	ENST00000659953	Y	N
RPL19P11	ENST00000495944	Y	N
CTD-2127O16.2	ENST00000519101	Y	N
RP11-152K4.2	ENST00000523584	Y	N
CDH6	ENST00000265071	Y	Y
DUX4L51	ENST00000508172	Y	N
DROSHA	ENST00000344624	Y	Y
C5orf22	ENST00000325366	Y	Y
CTD-2008E3.1	ENST00000624768	Y	N
PDZD2	ENST00000438447	Y	Y
RP11-5N11.2	ENST00000509750	Y	N
RP11-5N11.1	ENST00000504053	Y	N
RP11-5N11.3	ENST00000504817	Y	N
RP11-5N11.4	ENST00000506865	Y	N
RP11-5N11.5	ENST00000515358	Y	N
RP11-5N11.6	ENST00000509629	Y	N
RP11-5N11.7	ENST00000515522	Y	N
CTD-2290C23.1	ENST00000463864	Y	N
CTD-2290C23.2	ENST00000496412	Y	N
RPL5P14	ENST00000494197	Y	N
TPT1P5	ENST00000511433	Y	N
CTD-2206G10.2	ENST00000506046	Y	N
CTD-2152M20.2	ENST00000503441	Y	N
GOLPH3	ENST00000265070	Y	Y
GOLPH3-DT	ENST00000606994	Y	N
CTD-2186M15.1	ENST00000477507	Y	N
MTMR12	ENST00000382142	Y	Y
ZFR	ENST00000265069	Y	Y
CTD-2290P7.1	ENST00000503901	Y	N
SUB1	ENST00000265073	Y	Y
LINC02061	ENST00000514225	Y	N
CTD-2004A9.2	ENST00000657349	Y	N
NPR3	ENST00000265074	Y	Y
CTD-2218G20.1	ENST00000504072	Y	N
LINC02120	ENST00000505518	Y	N
CTD-2066L21.1	ENST00000655122	Y	N
CTD-2066L21.2	ENST00000511840	Y	N
CTD-2066L21.3	ENST00000657441	Y	N
CTD-2017D15.1	ENST00000510162	Y	N
RP11-36C20.1	ENST00000467270	Y	N
LINC02160	ENST00000661759	Y	N
RP11-15G6.1	ENST00000673986	Y	N
CTD-2203K17.1	ENST00000507251	Y	N
TARS1	ENST00000265112	Y	Y
TOMM40P3	ENST00000506026	Y	N
CTD-2233C11.2	ENST00000511579	Y	N
ADAMTS12	ENST00000504830	Y	Y
RXFP3	ENST00000330120	Y	Y
SLC45A2	ENST00000296589	Y	Y
RP11-1084J3.1	ENST00000504847	Y	N
AMACR	ENST00000335606	Y	Y
C1QTNF3-AMACR	ENST00000382079	Y	N
RP11-1084J3.3	ENST00000515618	Y	N
C1QTNF3	ENST00000382065	Y	Y
RP11-1250I15.2	ENST00000624218	Y	N
RP11-1250I15.1	ENST00000623525	Y	N
RP11-1250I15.3	ENST00000607051	Y	N
RP11-1023L17.1	ENST00000507274	Y	N
RP11-1023L17.2	ENST00000505001	Y	N
RP11-1108I11.1	ENST00000658746	Y	N
RP11-1325J9.1	ENST00000503549	Y	N
CTD-2024P10.2	ENST00000606491	Y	N
RAI14	ENST00000265109	Y	Y
CTD-2024P10.1	ENST00000507566	Y	N
TTC23L-AS1	ENST00000606401	Y	N
TTC23L	ENST00000505624	Y	N
CTD-2517O10.5	ENST00000515352	Y	N
RPL21P54	ENST00000497178	Y	N
RAD1	ENST00000382038	Y	Y
BRIX1	ENST00000336767	Y	Y
DNAJC21	ENST00000648817	Y	Y
AGXT2	ENST00000231420	Y	Y
PRLR	ENST00000618457	Y	Y
CTD-2046J7.1	ENST00000510160	Y	N
SPEF2	ENST00000356031	Y	Y
CTD-2113L7.1	ENST00000510433	Y	N
IL7R	ENST00000303115	Y	Y
RP11-79C6.2	ENST00000623822	Y	N
RP11-79C6.1	ENST00000502591	Y	N
CAPSL	ENST00000651391	Y	Y
RP11-79C6.3	ENST00000503269	Y	N
UGT3A1	ENST00000274278	Y	Y
UGT3A2	ENST00000282507	Y	Y
CTD-2197M16.1	ENST00000505367	Y	N
LMBRD2	ENST00000296603	Y	Y
SKP2	ENST00000274255	Y	Y
NADK2	ENST00000381937	Y	Y
NADK2-AS1	ENST00000501794	Y	N
RANBP3L	ENST00000296604	Y	Y
CTD-2009F3.1	ENST00000653627	Y	N
RNA5SP181	ENST00000410246	Y	N
CTD-2282P23.1	ENST00000474150	Y	N
SLC1A3	ENST00000265113	Y	Y
CTD-2282P23.2	ENST00000618632	Y	N
CTD-2353F22.1	ENST00000510740	Y	N
CTD-2653M23.3	ENST00000605892	Y	N
NIPBL-DT	ENST00000647750	Y	N
NIPBL	ENST00000282516	Y	Y
KRT18P31	ENST00000506277	Y	N
RPS4XP6	ENST00000477670	Y	N
CPLANE1	ENST00000651892	Y	Y
RBISP2	ENST00000603441	Y	N
OFD1P17	ENST00000437639	Y	N
CTD-2124B8.3	ENST00000659285	Y	N
CTD-2124B8.2	ENST00000603896	Y	N
NUP155	ENST00000231498	Y	Y
RP11-648M2.1	ENST00000514638	Y	N
WDR70	ENST00000265107	Y	Y
KCTD9P5	ENST00000504141	Y	N
GDNF	ENST00000326524	Y	Y
GDNF-AS1	ENST00000637926	Y	N
LINC02117	ENST00000513673	Y	N
CTD-2194L12.3	ENST00000510938	Y	N
LINC02110	ENST00000503870	Y	N
CTD-2130F23.1	ENST00000506429	Y	N
LINC02119	ENST00000669275	Y	N
CTD-2007F2.1	ENST00000621823	Y	N
EGFLAM	ENST00000322350	Y	Y
EGFLAM-AS4	ENST00000512496	Y	N
EGFLAM-AS3	ENST00000505267	Y	N
EGFLAM-AS2	ENST00000656982	Y	N
EGFLAM-AS1	ENST00000508986	Y	N
CTD-2108O9.4	ENST00000513087	Y	N
CTD-2263F21.1	ENST00000510469	Y	N
LIFR	ENST00000453190	Y	Y
LIFR-AS1	ENST00000500817	Y	N
CTD-2196P11.2	ENST00000511734	Y	N
OSMR-AS1	ENST00000662290	Y	N
RP11-122C5.2	ENST00000505442	Y	N
RP11-122C5.3	ENST00000514586	Y	N
OSMR	ENST00000274276	Y	Y
RICTOR	ENST00000357387	Y	Y
AIG1P1	ENST00000503376	Y	N
CTD-2360A17.3	ENST00000659554	Y	N
FYB1	ENST00000512982	Y	Y
GOLGA5P1	ENST00000507317	Y	N
C9	ENST00000263408	Y	Y
DAB2	ENST00000320816	Y	Y
LINC02104	ENST00000603514	Y	N
CCDC11P1	ENST00000503137	Y	N
INTS6P1	ENST00000504674	Y	N
GCSHP1	ENST00000512554	Y	N
LINC00603	ENST00000638070	Y	N
KRT18P56	ENST00000507275	Y	N
LINC00604	ENST00000637924	Y	N
RP11-209B12.1	ENST00000665809	Y	N
RP11-386E5.1	ENST00000637776	Y	N
RP11-49C20.1	ENST00000649444	Y	N
RP11-49C20.2	ENST00000648975	Y	N
PTGER4	ENST00000302472	Y	Y
TTC33	ENST00000337702	Y	Y
PRKAA1	ENST00000397128	Y	N
RPL37	ENST00000274242	Y	Y
CARD6	ENST00000254691	Y	Y
C7	ENST00000313164	Y	Y
RP11-301A5.2	ENST00000504890	Y	N
MROH2B	ENST00000399564	Y	Y
C6	ENST00000337836	Y	Y
PLCXD3	ENST00000377801	Y	Y
CTD-2122P11.1	ENST00000504215	Y	N
OXCT1	ENST00000196371	Y	Y
CTD-2062O1.4	ENST00000651810	Y	N
OXCT1-AS1	ENST00000654321	Y	N
CTD-2062O1.1	ENST00000494052	Y	N
C5orf51	ENST00000381647	Y	Y
FBXO4	ENST00000281623	Y	Y
RPSAP38	ENST00000475442	Y	N
MTHFD2P6	ENST00000506170	Y	N
RP11-112L7.1	ENST00000564402	Y	N
GHR	ENST00000230882	Y	Y
SERBP1P6	ENST00000507707	Y	N
CTD-2265D6.2	ENST00000506867	Y	N
RP11-116B13.1	ENST00000603736	Y	N
CCDC152	ENST00000361970	Y	Y
SELENOP	ENST00000514985	Y	Y
CTD-2325A15.5	ENST00000606056	Y	N
CTD-2201E18.6	ENST00000651306	Y	N
PPIAP77	ENST00000505144	Y	N
PRELID3BP4	ENST00000515476	Y	N
PRELID3BP5	ENST00000508612	Y	N
PRELID3BP6	ENST00000503839	Y	N
PRELID3BP7	ENST00000503606	Y	N
CTD-2201E18.8	ENST00000659142	Y	N
CTD-2201E18.7	ENST00000657056	Y	N
CTD-2201E18.5	ENST00000607715	Y	N
CTD-2201E18.3	ENST00000503152	Y	N
CTD-2035E11.3	ENST00000662658	Y	N
CTD-2035E11.4	ENST00000607830	Y	N
ANXA2R	ENST00000616064	Y	Y
AC025171.1	ENST00000658237	Y	N
CTD-2035E11.5	ENST00000607250	Y	N
ZNF131	ENST00000682664	Y	Y
RP11-447H19.4	ENST00000614905	Y	N
NIM1K	ENST00000326035	Y	Y
RP11-447H19.3	ENST00000514009	Y	N
RP11-447H19.2	ENST00000511389	Y	N
TUBAP14	ENST00000501221	Y	N
HMGCS1	ENST00000325110	Y	Y
CTD-2636A23.2	ENST00000565748	Y	N
RP11-159F24.2	ENST00000514136	Y	N
CCL28	ENST00000361115	Y	Y
TMEM267	ENST00000397080	Y	Y
RP11-159F24.3	ENST00000505645	Y	N
C5orf34	ENST00000306862	Y	Y
EEF1A1P19	ENST00000513637	Y	N
C5orf34-AS1	ENST00000512498	Y	N
RP11-159F24.5	ENST00000504277	Y	N
PAIP1	ENST00000306846	Y	Y
NNT-AS1	ENST00000513560	Y	N
CTD-2210P15.3	ENST00000623353	Y	N
AMD1P3	ENST00000508874	Y	N
NNT	ENST00000344920	Y	Y
RPL29P12	ENST00000481681	Y	N
RP11-8L21.1	ENST00000508829	Y	N
FGF10	ENST00000264664	Y	Y
FGF10-AS1	ENST00000502457	Y	N
LINC02224	ENST00000671607	Y	N
RP11-503D12.1	ENST00000505050	Y	N
MRPS30-DT	ENST00000503452	Y	N
RP11-53O19.2	ENST00000511712	Y	N
MRPS30	ENST00000507110	Y	Y
RP11-53O19.3	ENST00000607056	Y	N
RP11-357F12.1	ENST00000506656	Y	N
RP11-357F12.2	ENST00000671050	Y	N
HCN1	ENST00000303230	Y	Y
RP11-484L7.1	ENST00000512159	Y	N
RP11-484L7.2	ENST00000505789	Y	N
CTD-2013M15.1	ENST00000510987	Y	N
EMB	ENST00000303221	Y	Y
RP11-269M20.2	ENST00000604345	Y	N
RP11-269M20.1	ENST00000455837	Y	N
RP11-269M20.3	ENST00000607844	Y	N
PARP8	ENST00000281631	Y	Y
RP11-317O24.1	ENST00000512599	Y	N
RP11-317O24.3	ENST00000605737	Y	N
RP11-317O24.2	ENST00000514113	Y	N
CTD-2089N3.1	ENST00000510349	Y	N
LINC02106	ENST00000506534	Y	N
CTD-2089N3.3	ENST00000508923	Y	N
CTD-2054H24.1	ENST00000614543	Y	N
CTD-2312P21.1	ENST00000468490	Y	N
CTD-2314G24.2	ENST00000601500	Y	N
ISL1	ENST00000230658	Y	Y
HMGB1P47	ENST00000511281	Y	N
CTD-2335O3.2	ENST00000505723	Y	N
CTD-2335O3.4	ENST00000666280	Y	N
CTD-2335O3.3	ENST00000509423	Y	N
RNA5SP182	ENST00000516064	Y	N
KATNBL1P4	ENST00000503545	Y	N
RP11-182I21.2	ENST00000624322	Y	N
LINC02118	ENST00000510583	Y	N
RPS17P11	ENST00000474297	Y	N
MFSD4BP1	ENST00000513330	Y	N
CTD-2288O8.1	ENST00000670789	Y	N
PELO	ENST00000274311	Y	Y
ITGA1	ENST00000282588	Y	Y
CTD-2288O8.3	ENST00000652796	Y	N
B3GNTL1P1	ENST00000509174	Y	N
CTD-2207L17.1	ENST00000490961	Y	N
CTD-2175A23.1	ENST00000662246	Y	N
ITGA2	ENST00000296585	Y	Y
CTD-2366F13.3	ENST00000652284	Y	N
CTD-2366F13.2	ENST00000606157	Y	N
MOCS2	ENST00000396954	Y	Y
CTD-2366F13.1	ENST00000660072	Y	N
RP11-94D20.1	ENST00000439391	Y	N
CTD-2143A15.1	ENST00000648942	Y	N
RP11-289K10.1	ENST00000477321	Y	N
FST	ENST00000256759	Y	Y
NDUFS4	ENST00000296684	Y	Y
LINC02105	ENST00000673580	Y	N
ASS1P9	ENST00000513426	Y	N
CTD-2081C10.7	ENST00000606482	Y	N
ARL15	ENST00000504924	Y	Y
CTD-2081C10.8	ENST00000663609	Y	N
CTD-2081C10.5	ENST00000625051	Y	N
LINC01033	ENST00000655801	Y	N
RPL37P25	ENST00000507308	Y	N
HSPB3	ENST00000302005	Y	Y
SNX18	ENST00000381410	Y	Y
CTD-2591A1.1	ENST00000624221	Y	N
CTD-2591A1.2	ENST00000662448	Y	N
CSPG4BP	ENST00000426589	Y	N
RP11-45H22.1	ENST00000505369	Y	N
RP11-45H22.2	ENST00000515450	Y	N
RP11-45H22.3	ENST00000505950	Y	N
ESM1	ENST00000381405	Y	Y
GZMK	ENST00000231009	Y	Y
CTD-2313F11.1	ENST00000609699	Y	N
CTD-2313F11.2	ENST00000512349	Y	N
CTD-2313F11.3	ENST00000445660	Y	N
GZMAP1	ENST00000503054	Y	N
GZMA	ENST00000274306	Y	Y
CDC20B	ENST00000381375	Y	Y
GPX8	ENST00000503787	Y	Y
MCIDAS	ENST00000513312	Y	Y
CCNO	ENST00000282572	Y	Y
RP11-506H20.1	ENST00000506435	Y	N
DHX29	ENST00000251636	Y	Y
MTREX	ENST00000230640	Y	Y
RP11-506H20.2	ENST00000605749	Y	N
PLPP1	ENST00000307259	Y	Y
CTD-2315M5.2	ENST00000624823	Y	N
RNF138P1	ENST00000502765	Y	N
AK4P2	ENST00000504372	Y	N
SLC38A9	ENST00000396865	Y	Y
DDX4	ENST00000505374	Y	Y
RP11-175M2.1	ENST00000503994	Y	N
RNA5SP183	ENST00000362452	Y	N
HNRNPH1P3	ENST00000515565	Y	N
IL31RA	ENST00000652347	Y	Y
IL6ST	ENST00000381298	Y	Y
CTD-2031P19.5	ENST00000576302	Y	N
CTD-2031P19.4	ENST00000582508	Y	N
CTD-2227I18.1	ENST00000645512	Y	N
FLJ31104	ENST00000500093	Y	N
ANKRD55	ENST00000341048	Y	Y
RPL17P22	ENST00000467688	Y	N
RNA5SP184	ENST00000411071	Y	N
C1GALT1P2	ENST00000510813	Y	N
RNA5SP185	ENST00000390963	Y	N
PSMC1P4	ENST00000515236	Y	N
RP11-155L15.1	ENST00000504349	Y	N
HMGN1P17	ENST00000513734	Y	N
LINC01948	ENST00000665339	Y	N
CTC-236F12.5	ENST00000652205	Y	N
RPL26P19	ENST00000450941	Y	N
C5orf67	ENST00000648716	Y	N
AC022431.3	ENST00000431789	Y	N
AC008940.1	ENST00000438117	Y	N
MAP3K1	ENST00000399503	Y	Y
AC008937.2	ENST00000415589	Y	N
AC008937.3	ENST00000453721	Y	N
SETD9	ENST00000285947	Y	Y
MIER3	ENST00000381199	Y	Y
CTD-2310F14.1	ENST00000606813	Y	N
AC016644.1	ENST00000438553	Y	N
AC114973.1	ENST00000429057	Y	N
RP11-101B14.4	ENST00000507687	Y	N
RP11-101B14.1	ENST00000514668	Y	N
GPBP1	ENST00000506184	Y	Y
CTD-2516K3.3	ENST00000510053	Y	N
CTD-2023N9.1	ENST00000506106	Y	N
SALL4P1	ENST00000510352	Y	N
ACTBL2	ENST00000423391	Y	Y
LINCR-0003	ENST00000664455	Y	N
RP11-772C9.2	ENST00000661344	Y	N
RP11-772C9.1	ENST00000502647	Y	N
LINC02225	ENST00000510444	Y	N
LINC02101	ENST00000505861	Y	N
CTD-2037L6.3	ENST00000661833	Y	N
PGAM1P1	ENST00000504014	Y	N
PLK2	ENST00000274289	Y	Y
GAPT	ENST00000502276	Y	Y
CTD-2117L12.3	ENST00000603797	Y	N
LINC02108	ENST00000504333	Y	N
RAB3C	ENST00000282878	Y	Y
RP11-479O16.1	ENST00000509476	Y	N
RPL5P15	ENST00000475870	Y	N
CTD-2176I21.2	ENST00000510198	Y	N
PDE4D	ENST00000340635	Y	Y
RP11-266N13.2	ENST00000500224	Y	N
CTD-2146O16.1	ENST00000611633	Y	N
NDUFB4P2	ENST00000509515	Y	N
CTD-2254N19.1	ENST00000502993	Y	N
RP11-546M4.1	ENST00000486833	Y	N
SETP21	ENST00000514799	Y	N
PART1	ENST00000506884	Y	N
DEPDC1B	ENST00000265036	Y	Y
CAB39P1	ENST00000502277	Y	N
RP11-109B6.3	ENST00000664253	Y	N
KRT8P31	ENST00000504812	Y	N
ELOVL7	ENST00000508821	Y	Y
ERCC8	ENST00000676185	Y	Y
GNL3LP1	ENST00000399458	Y	N
ERCC8-AS1	ENST00000457499	Y	N
NDUFAF2	ENST00000296597	Y	Y
CTC-436P18.4	ENST00000624033	Y	N
CTC-436P18.5	ENST00000613012	Y	N
SMIM15	ENST00000339020	Y	Y
SMIM15-AS1	ENST00000506902	Y	N
LINC02057	ENST00000661728	Y	N
ZSWIM6	ENST00000252744	Y	Y
RP11-631M6.3	ENST00000505325	Y	N
RP11-631M6.2	ENST00000439448	Y	N
RPL3P6	ENST00000474162	Y	N
C5orf64	ENST00000667197	Y	N
RP11-2O17.2	ENST00000513386	Y	N
C5orf64-AS1	ENST00000669357	Y	N
CTD-2244C20.1	ENST00000506094	Y	N
CTD-2244C20.2	ENST00000660195	Y	N
KIF2A	ENST00000407818	Y	Y
RP11-95I19.4	ENST00000509663	Y	N
DIMT1	ENST00000199320	Y	Y
IPO11	ENST00000325324	Y	Y
CKS1BP3	ENST00000600888	Y	N
RP11-95I19.2	ENST00000461396	Y	N
RPL35AP14	ENST00000469402	Y	N
LRRC70	ENST00000334994	Y	Y
ISCA1P1	ENST00000426679	Y	N
RP11-586E1.1	ENST00000507903	Y	N
CTD-2049O17.1	ENST00000502728	Y	N
CTC-531G16.1	ENST00000663610	Y	N
HTR1A	ENST00000323865	Y	Y
RP11-158J3.2	ENST00000502882	Y	N
RNF180	ENST00000389100	Y	Y
NT5ELP	ENST00000438016	Y	N
RGS7BP	ENST00000334025	Y	Y
MRPL49P1	ENST00000505951	Y	N
SHISAL2B	ENST00000389074	Y	Y
SREK1IP1	ENST00000513458	Y	Y
CWC27	ENST00000381070	Y	Y
RP11-307L14.1	ENST00000607786	Y	N
RP11-307L14.2	ENST00000606057	Y	N
ADAMTS6	ENST00000381055	Y	Y
CTD-2194F4.2	ENST00000509786	Y	N
RPEP1	ENST00000504507	Y	N
CTD-2375G15.1	ENST00000478174	Y	N
CTD-2116N20.1	ENST00000510261	Y	N
CENPK	ENST00000396679	Y	Y
PPWD1	ENST00000261308	Y	Y
TRIM23	ENST00000231524	Y	Y
SHLD3	ENST00000510585	Y	Y
TRAPPC13	ENST00000399438	Y	Y
SGTB	ENST00000381007	Y	Y
NLN	ENST00000380985	Y	Y
CTD-2353N24.1	ENST00000511047	Y	N
ERBIN-DT	ENST00000602982	Y	N
ERBIN	ENST00000284037	Y	Y
CTD-2033C11.2	ENST00000663947	Y	N
AC025442.4	ENST00000651719	Y	N
AC025442.3	ENST00000521596	Y	N
SREK1	ENST00000334121	Y	Y
LINC02065	ENST00000509924	Y	N
RP11-305P14.1	ENST00000666197	Y	N
RP11-305P14.2	ENST00000652255	Y	N
LINC02229	ENST00000508486	Y	N
PPIAP78	ENST00000414951	Y	N
RP11-287J9.1	ENST00000504903	Y	N
MAST4-IT1	ENST00000514241	Y	N
MAST4-AS1	ENST00000451496	Y	N
MAST4	ENST00000261569	Y	N
CD180	ENST00000256447	Y	Y
CTD-2187J20.1	ENST00000515077	Y	N
CTC-352D11.1	ENST00000653057	Y	N
RP11-434D9.1	ENST00000503106	Y	N
RP11-357D18.1	ENST00000508512	Y	N
RP11-83M16.1	ENST00000468416	Y	N
LINC02242	ENST00000507298	Y	N
BCL9P1	ENST00000506012	Y	N
RP11-83M16.3	ENST00000515142	Y	N
RP11-83M16.4	ENST00000514578	Y	N
RP11-83M16.6	ENST00000510621	Y	N
RP11-434D9.2	ENST00000514791	Y	N
CTD-3066C23.1	ENST00000619986	Y	N
CTD-2060F24.1	ENST00000522101	Y	N
EEF1B2P2	ENST00000519625	Y	N
LINC02219	ENST00000520762	Y	N
PIK3R1	ENST00000521381	Y	Y
CTD-2582M21.1	ENST00000503685	Y	N
CTC-537E7.3	ENST00000507733	Y	N
CTC-537E7.2	ENST00000663729	Y	N
CTC-537E7.1	ENST00000515504	Y	N
CTC-340D7.1	ENST00000668535	Y	N
VWA8P1	ENST00000510889	Y	N
RP11-141O11.1	ENST00000513197	Y	N
LINC02198	ENST00000505371	Y	N
CTC-498J12.1	ENST00000479830	Y	N
SUMO2P4	ENST00000504193	Y	N
SLC30A5	ENST00000396591	Y	Y
CTC-498J12.3	ENST00000504129	Y	N
CCNB1	ENST00000256442	Y	Y
CTC-351M12.1	ENST00000624833	Y	N
CENPH	ENST00000283006	Y	Y
MRPS36	ENST00000256441	Y	Y
CDK7	ENST00000256443	Y	Y
CCDC125	ENST00000396496	Y	Y
CFL1P5	ENST00000508046	Y	N
CHCHD2P2	ENST00000503744	Y	N
NDUFB9P1	ENST00000604683	Y	N
AK6	ENST00000380822	Y	Y
TAF9	ENST00000217893	Y	Y
RAD17	ENST00000354868	Y	Y
MARVELD2	ENST00000325631	Y	Y
RPS27P14	ENST00000496370	Y	N
RP11-241G9.3	ENST00000514270	Y	N
OCLN	ENST00000396442	Y	Y
GTF2H2C	ENST00000380729	Y	Y
NAIPP3	ENST00000513164	Y	N
RP11-848G14.5	ENST00000515156	Y	N
GUSBP3	ENST00000509348	Y	N
RP11-974F13.5	ENST00000514492	Y	N
GUSBP13	ENST00000506490	Y	N
RP11-98J23.1	ENST00000505635	Y	N
CDH12P2	ENST00000504393	Y	N
SERF1B	ENST00000380750	Y	Y
SMN2	ENST00000380743	Y	Y
AC140134.2	ENST00000643472	Y	N
NAIPP2	ENST00000511830	Y	N
CDH12P3	ENST00000517935	Y	N
RP11-1415C14.4	ENST00000508650	Y	N
GUSBP14	ENST00000514522	Y	N
GTF2H2B	ENST00000508065	Y	N
RP11-497H16.9	ENST00000602697	Y	N
NAIPP1	ENST00000502493	Y	N
RP11-497H16.8	ENST00000509969	Y	N
GUSBP15	ENST00000508439	Y	N
GUSBP16	ENST00000505516	Y	N
RP11-589F5.3	ENST00000672116	Y	N
CDH12P1	ENST00000518435	Y	N
SERF1A	ENST00000317633	Y	Y
SMN1	ENST00000380707	Y	Y
RP11-974F13.3	ENST00000646820	Y	N
NAIP	ENST00000517649	Y	Y
GTF2H2	ENST00000274400	Y	N
OCLNP1	ENST00000445744	Y	N
NAIPP4	ENST00000512908	Y	N
CDH12P4	ENST00000517835	Y	N
GUSBP9	ENST00000510138	Y	N
GUSBP17	ENST00000505946	Y	N
LINC02197	ENST00000671145	Y	N
RP11-136K7.3	ENST00000518473	Y	N
PMCHL2	ENST00000457791	Y	N
RP11-136K7.1	ENST00000510180	Y	N
BDP1	ENST00000358731	Y	Y
RP11-1174L13.2	ENST00000522871	Y	N
HMGN1P12	ENST00000499125	Y	N
MCCC2	ENST00000340941	Y	Y
CARTPT	ENST00000296777	Y	Y
RP11-1315F8.2	ENST00000614164	Y	N
CTD-2292N2.1	ENST00000660186	Y	N
MAP1B	ENST00000296755	Y	Y
MRPS27	ENST00000261413	Y	Y
PTCD2	ENST00000380639	Y	Y
RP11-389C8.1	ENST00000494700	Y	N
YBX1P5	ENST00000509441	Y	N
RP11-389C8.2	ENST00000564956	Y	N
ZNF366	ENST00000318442	Y	Y
LINC02056	ENST00000512573	Y	N
CTC-347C20.1	ENST00000662691	Y	N
RPL7P22	ENST00000466005	Y	N
H2BL1P	ENST00000415539	Y	N
CTD-2631K10.1	ENST00000507957	Y	N
TNPO1	ENST00000337273	Y	Y
RPL35AP13	ENST00000497334	Y	N
CTD-2376I4.1	ENST00000607027	Y	N
FCHO2-DT	ENST00000606587	Y	N
FCHO2	ENST00000430046	Y	Y
CTC-250P20.2	ENST00000506083	Y	N
CHP1P1	ENST00000502452	Y	N
TMEM171	ENST00000454765	Y	Y
RP11-232L2.2	ENST00000508255	Y	N
RP11-232L2.1	ENST00000512837	Y	N
TMEM174	ENST00000296776	Y	Y
RP11-232L2.3	ENST00000664281	Y	N
RP11-60A8.1	ENST00000654696	Y	N
LINC02230	ENST00000511174	Y	N
RP11-79P5.3	ENST00000514718	Y	N
FOXD1	ENST00000615637	Y	Y
FOXD1-AS1	ENST00000514661	Y	N
LINC01385	ENST00000512310	Y	N
LINC01386	ENST00000506196	Y	N
BTF3-DT	ENST00000607001	Y	N
BTF3	ENST00000335895	Y	N
FUNDC2P1	ENST00000327891	Y	N
ANKRA2	ENST00000296785	Y	Y
UTP15	ENST00000296792	Y	Y
ARHGEF28	ENST00000513042	Y	Y
CTC-575I10.1	ENST00000506717	Y	N
CTD-2372A4.1	ENST00000508746	Y	N
RP11-428C6.2	ENST00000565306	Y	N
LINC02122	ENST00000511395	Y	N
LINC01331	ENST00000663633	Y	N
LINC01335	ENST00000651573	Y	N
LINC01333	ENST00000669685	Y	N
LINC01332	ENST00000506612	Y	N
ENC1	ENST00000302351	Y	Y
HEXB	ENST00000261416	Y	Y
GFM2	ENST00000296805	Y	Y
NSA2	ENST00000610426	Y	Y
FAM169A	ENST00000389156	Y	N
CTD-2060C23.1	ENST00000511688	Y	N
CTD-2377O17.1	ENST00000606270	Y	N
CTD-2503O16.5	ENST00000657368	Y	N
CTD-2503O16.4	ENST00000505200	Y	N
CTD-2503O16.3	ENST00000509680	Y	N
CTD-2503O16.1	ENST00000477662	Y	N
RPL27AP5	ENST00000469428	Y	N
RP11-229C3.4	ENST00000509755	Y	N
GCNT4	ENST00000652361	Y	Y
ANKRD31	ENST00000506364	Y	Y
SUMO2P5	ENST00000506790	Y	N
CTD-2235C13.2	ENST00000501886	Y	N
HMGCR	ENST00000287936	Y	Y
CTD-2235C13.1	ENST00000494006	Y	N
