Symbol	Ensembl	Canonical	MANE
FABP5P5	ENST00000515537	Y	N
MIR583HG	ENST00000507997	Y	N
PCSK1	ENST00000311106	Y	Y
CAST	ENST00000675179	Y	Y
ERAP1	ENST00000443439	Y	Y
ERAP2	ENST00000437043	Y	Y
LNPEP	ENST00000231368	Y	Y
SETP22	ENST00000412243	Y	N
LIX1-AS1	ENST00000504578	Y	N
LIX1	ENST00000274382	Y	Y
RIOK2	ENST00000283109	Y	Y
YTHDF1P1	ENST00000515217	Y	N
LINC01340	ENST00000668472	Y	N
MTCYBP40	ENST00000509390	Y	N
LINC02234	ENST00000669006	Y	N
LINC01846	ENST00000505908	Y	N
PSME2P1	ENST00000442824	Y	N
KRT8P32	ENST00000512863	Y	N
MRPS35P2	ENST00000508242	Y	N
MTCO2P24	ENST00000515611	Y	N
MTCO1P24	ENST00000515438	Y	N
CTBP2P4	ENST00000513884	Y	N
DDX18P4	ENST00000511690	Y	N
RGMB-AS1	ENST00000498871	Y	N
RGMB	ENST00000513185	Y	Y
CSNK1A1P3	ENST00000504105	Y	N
CHD1	ENST00000614616	Y	Y
LINC02062	ENST00000513175	Y	N
GUSBP8	ENST00000502652	Y	N
LINC02113	ENST00000510302	Y	N
CRLF3P2	ENST00000511386	Y	N
EEF1A1P20	ENST00000514852	Y	N
MTCYBP22	ENST00000603788	Y	N
MTND6P22	ENST00000604233	Y	N
MTND5P10	ENST00000603719	Y	N
MTND4P35	ENST00000604257	Y	N
MTND4LP5	ENST00000605152	Y	N
MTND3P19	ENST00000603825	Y	N
MTCO3P22	ENST00000603219	Y	N
MTATP6P2	ENST00000603319	Y	N
MTCO2P22	ENST00000603246	Y	N
MTCO1P22	ENST00000604619	Y	N
GUSBP7	ENST00000621951	Y	N
FAM174A	ENST00000312637	Y	Y
ST8SIA4	ENST00000231461	Y	Y
OR7H2P	ENST00000513483	Y	N
RNA5SP188	ENST00000362916	Y	N
SLCO4C1	ENST00000310954	Y	Y
SLCO6A1	ENST00000506729	Y	Y
LINC00492	ENST00000504436	Y	N
LINC00491	ENST00000662437	Y	N
PAM	ENST00000438793	Y	Y
EIF3KP1	ENST00000513279	Y	N
GIN1	ENST00000399004	Y	Y
PPIP5K2	ENST00000358359	Y	Y
MACIR	ENST00000319933	Y	Y
PDZPH1P	ENST00000412514	Y	N
LINC02115	ENST00000503367	Y	N
NUDT12	ENST00000230792	Y	Y
LINC02163	ENST00000666145	Y	N
RAB9BP1	ENST00000519581	Y	N
RNA5SP189	ENST00000364920	Y	N
LINC01950	ENST00000661979	Y	N
PSMC1P5	ENST00000512850	Y	N
EFNA5	ENST00000333274	Y	Y
FBXL17	ENST00000542267	Y	Y
LINC01023	ENST00000606054	Y	N
FER	ENST00000281092	Y	Y
GJA1P1	ENST00000511478	Y	N
PJA2	ENST00000361189	Y	Y
KRT18P42	ENST00000505048	Y	N
MAN2A1-DT	ENST00000606424	Y	N
MAN2A1	ENST00000261483	Y	Y
LINC01848	ENST00000523446	Y	N
PGAM5P1	ENST00000518923	Y	N
TMEM232	ENST00000455884	Y	Y
SLC25A46	ENST00000355943	Y	Y
BCLAF1P1	ENST00000505813	Y	N
TSLP	ENST00000344895	Y	Y
WDR36	ENST00000506538	Y	N
RPS3AP21	ENST00000461022	Y	N
CAMK4	ENST00000282356	Y	Y
STARD4	ENST00000296632	Y	Y
STARD4-AS1	ENST00000500779	Y	N
HMGN1P13	ENST00000505795	Y	N
NREP	ENST00000257435	Y	Y
HMGN1P14	ENST00000412459	Y	N
NREP-AS1	ENST00000507222	Y	N
EPB41L4A-AS1	ENST00000663232	Y	N
EPB41L4A	ENST00000261486	Y	Y
EPB41L4A-DT	ENST00000623705	Y	N
HMGB3P16	ENST00000508037	Y	N
LINC02200	ENST00000663305	Y	N
APC	ENST00000257430	Y	Y
CBX3P3	ENST00000508108	Y	N
SRP19	ENST00000505459	Y	Y
REEP5	ENST00000379638	Y	Y
XBP1P1	ENST00000436573	Y	N
ZRSR2P1	ENST00000512790	Y	N
DCP2	ENST00000389063	Y	Y
MCC	ENST00000408903	Y	Y
TSSK1B	ENST00000390666	Y	Y
YTHDC2	ENST00000161863	Y	Y
KCNN2	ENST00000673685	Y	Y
LINC01957	ENST00000506392	Y	N
TRIM36	ENST00000513154	Y	Y
TRIM36-IT1	ENST00000503723	Y	N
PGGT1B	ENST00000419445	Y	Y
CCDC112	ENST00000379611	Y	Y
HMGN1P15	ENST00000513870	Y	N
CTNNA1P1	ENST00000515849	Y	N
AK3P4	ENST00000504283	Y	N
CCT5P1	ENST00000502314	Y	N
FEM1C	ENST00000274457	Y	Y
TICAM2	ENST00000427199	Y	Y
TMED7-TICAM2	ENST00000282382	Y	N
TMED7	ENST00000456936	Y	Y
H3P24	ENST00000505098	Y	N
CDO1	ENST00000250535	Y	Y
ATG12	ENST00000509910	Y	Y
AP3S1	ENST00000316788	Y	Y
LINCADL	ENST00000666259	Y	N
LVRN	ENST00000357872	Y	Y
DDX43P1	ENST00000510713	Y	N
ARL14EPL	ENST00000601302	Y	N
COMMD10	ENST00000274458	Y	Y
HMGN2P27	ENST00000427352	Y	N
SEMA6A	ENST00000343348	Y	Y
SEMA6A-AS1	ENST00000510682	Y	N
RPS14P8	ENST00000478778	Y	N
SEMA6A-AS2	ENST00000660260	Y	N
RPS17P2	ENST00000461663	Y	N
LINC02214	ENST00000504419	Y	N
RPL35AP15	ENST00000468042	Y	N
LINC00992	ENST00000514186	Y	N
LINC02147	ENST00000509367	Y	N
RPL7L1P4	ENST00000513004	Y	N
LINC02208	ENST00000660173	Y	N
LINC02148	ENST00000503877	Y	N
LINC02216	ENST00000513366	Y	N
LINC02215	ENST00000503320	Y	N
DTWD2	ENST00000510708	Y	Y
PTMAP2	ENST00000397627	Y	N
DMXL1	ENST00000539542	Y	Y
LAMTOR3P2	ENST00000504479	Y	N
TNFAIP8	ENST00000504771	Y	Y
RNA5SP190	ENST00000365222	Y	N
HSD17B4	ENST00000510025	Y	Y
FABP5P6	ENST00000510588	Y	N
FAM170A	ENST00000613773	Y	N
TUBAP15	ENST00000505780	Y	N
PRR16	ENST00000407149	Y	Y
PRELID3BP8	ENST00000604148	Y	N
AC008565.1	ENST00000509046	Y	N
RPL23AP44	ENST00000482216	Y	N
FTMT	ENST00000321339	Y	Y
SRFBP1	ENST00000339397	Y	Y
LOX	ENST00000231004	Y	Y
ZNF474	ENST00000296600	Y	Y
ZNF474-AS1	ENST00000505209	Y	N
SNCAIP	ENST00000261368	Y	Y
MGC32805	ENST00000510972	Y	N
LINC02201	ENST00000511194	Y	N
ARGFXP1	ENST00000489176	Y	N
SNX2	ENST00000379516	Y	Y
SNX24	ENST00000261369	Y	Y
PPIC	ENST00000306442	Y	Y
PPIC-AS1	ENST00000506859	Y	N
AC106786.1	ENST00000458103	Y	N
PRDM6	ENST00000407847	Y	Y
CEP120	ENST00000306467	Y	Y
KRT8P33	ENST00000508125	Y	N
HMGB3P17	ENST00000504195	Y	N
CSNK1G3	ENST00000345990	Y	N
KRT18P16	ENST00000510337	Y	N
LINC01170	ENST00000628324	Y	N
HMGB1P29	ENST00000505659	Y	N
ZNF608	ENST00000513986	Y	Y
LINC02240	ENST00000647105	Y	N
HMGB1P22	ENST00000505315	Y	N
RPSAP37	ENST00000470913	Y	N
LINC02039	ENST00000667560	Y	N
GRAMD2B	ENST00000285689	Y	Y
ALDH7A1	ENST00000409134	Y	Y
PHAX	ENST00000297540	Y	Y
TEX43	ENST00000357147	Y	Y
BOLA3P3	ENST00000505182	Y	N
HSPE1P10	ENST00000508631	Y	N
LMNB1-DT	ENST00000509185	Y	N
LMNB1	ENST00000261366	Y	Y
MARCHF3	ENST00000308660	Y	Y
C5orf63	ENST00000296662	Y	Y
AC005915.1	ENST00000624912	Y	N
MRPS5P3	ENST00000515577	Y	N
SELENOTP2	ENST00000603971	Y	N
MEGF10	ENST00000503335	Y	Y
HNRNPKP1	ENST00000510896	Y	N
PRRC1	ENST00000296666	Y	Y
CTXN3	ENST00000379445	Y	N
CCDC192	ENST00000514853	Y	Y
CUL1P1	ENST00000509510	Y	N
LINC01184	ENST00000499346	Y	N
SLC12A2	ENST00000262461	Y	Y
KDELC1P1	ENST00000512118	Y	N
FBN2	ENST00000262464	Y	Y
SLC27A6	ENST00000262462	Y	Y
ISOC1	ENST00000173527	Y	Y
ADAMTS19-AS1	ENST00000661962	Y	N
ADAMTS19	ENST00000274487	Y	Y
MINAR2	ENST00000564719	Y	Y
CHSY3	ENST00000305031	Y	Y
RNA5SP191	ENST00000362585	Y	N
HSPA8P4	ENST00000511877	Y	N
ARL2BPP4	ENST00000506854	Y	N
HINT1	ENST00000304043	Y	Y
LYRM7	ENST00000379380	Y	Y
CDC42SE2	ENST00000505065	Y	Y
RAPGEF6	ENST00000509018	Y	Y
FNIP1	ENST00000510461	Y	Y
ACTBP4	ENST00000660293	Y	N
MEIKIN	ENST00000442687	Y	Y
ACSL6	ENST00000651883	Y	Y
ACSL6-AS1	ENST00000424244	Y	N
IL3	ENST00000296870	Y	Y
CSF2	ENST00000296871	Y	Y
P4HA2-AS1	ENST00000417667	Y	N
P4HA2	ENST00000360568	Y	Y
PDLIM4	ENST00000253754	Y	Y
SLC22A4	ENST00000200652	Y	Y
MIR3936HG	ENST00000621103	Y	N
SLC22A5	ENST00000245407	Y	Y
IRF1-AS1	ENST00000612967	Y	N
LINC02863	ENST00000454380	Y	N
IRF1	ENST00000245414	Y	Y
IL5	ENST00000231454	Y	Y
RAD50	ENST00000378823	Y	Y
TH2LCRR	ENST00000435042	Y	N
IL13	ENST00000304506	Y	Y
IL4	ENST00000231449	Y	Y
KIF3A	ENST00000403231	Y	Y
CCNI2	ENST00000378731	Y	Y
SEPTIN8	ENST00000378719	Y	Y
SOWAHA	ENST00000378693	Y	Y
SHROOM1	ENST00000378679	Y	Y
RNA5SP192	ENST00000364404	Y	N
GDF9	ENST00000378673	Y	N
UQCRQ	ENST00000378670	Y	Y
LEAP2	ENST00000296877	Y	Y
AFF4	ENST00000265343	Y	Y
AC010240.2	ENST00000445363	Y	N
ATP6V0E1P1	ENST00000412537	Y	N
ZCCHC10	ENST00000509437	Y	Y
HSPA4	ENST00000304858	Y	Y
FSTL4	ENST00000265342	Y	Y
AC005178.1	ENST00000508392	Y	N
WSPAR	ENST00000513561	Y	N
C5orf15	ENST00000231512	Y	Y
VDAC1	ENST00000265333	Y	Y
TCF7	ENST00000342854	Y	Y
SKP1	ENST00000353411	Y	Y
PPP2CA	ENST00000481195	Y	Y
CDKL3	ENST00000265334	Y	Y
UBE2B	ENST00000265339	Y	Y
CDKN2AIPNL	ENST00000458198	Y	Y
AC005355.1	ENST00000513329	Y	N
LINC01843	ENST00000515627	Y	N
SAR1B	ENST00000402673	Y	Y
SEC24A	ENST00000398844	Y	Y
CAMLG	ENST00000297156	Y	Y
DDX46	ENST00000452510	Y	Y
C5orf24	ENST00000394976	Y	Y
TXNDC15	ENST00000358387	Y	Y
PCBD2	ENST00000254908	Y	Y
MTCYBP18	ENST00000501056	Y	N
MTND6P4	ENST00000506002	Y	N
MTND5P11	ENST00000511037	Y	N
MTND4P12	ENST00000498999	Y	N
MTND4LP30	ENST00000454092	Y	N
MTND3P25	ENST00000509243	Y	N
CATSPER3	ENST00000282611	Y	Y
PITX1	ENST00000265340	Y	Y
C5orf66	ENST00000624272	Y	N
C5orf66-AS1	ENST00000507035	Y	N
C5orf66-AS2	ENST00000505663	Y	N
MACROH2A1	ENST00000511689	Y	N
DCANP1	ENST00000503143	Y	Y
TIFAB	ENST00000537858	Y	Y
NEUROG1	ENST00000314744	Y	Y
CXCL14	ENST00000512158	Y	Y
SLC25A48-AS1	ENST00000508452	Y	N
AC011431.1	ENST00000512971	Y	N
IL9	ENST00000274520	Y	Y
FBXL21P	ENST00000297158	Y	N
LECT2	ENST00000274507	Y	Y
TGFBI	ENST00000442011	Y	Y
VTRNA2-1	ENST00000602301	Y	N
SMAD5-AS1	ENST00000297163	Y	N
SMAD5	ENST00000545279	Y	Y
SMIM32	ENST00000607574	Y	Y
TRPC7	ENST00000513104	Y	Y
TRPC7-AS1	ENST00000514459	Y	N
TRPC7-AS2	ENST00000513958	Y	N
HSPD1P18	ENST00000504252	Y	N
HNRNPA1P13	ENST00000510646	Y	N
ANKRD49P3	ENST00000511236	Y	N
RNA5SP193	ENST00000410353	Y	N
SPOCK1	ENST00000394945	Y	Y
KLHL3	ENST00000309755	Y	Y
HNRNPA0	ENST00000314940	Y	Y
NPY6R	ENST00000503807	Y	N
MYOT	ENST00000239926	Y	Y
PKD2L2	ENST00000508883	Y	Y
FAM13B	ENST00000033079	Y	N
WNT8A	ENST00000506684	Y	Y
NME5	ENST00000265191	Y	Y
BRD8	ENST00000254900	Y	Y
KIF20A	ENST00000394894	Y	Y
CDC23	ENST00000394886	Y	Y
GFRA3	ENST00000274721	Y	Y
RPS27AP18	ENST00000515536	Y	N
CDC25C	ENST00000323760	Y	Y
FAM53C	ENST00000239906	Y	Y
KDM3B	ENST00000314358	Y	Y
REEP2	ENST00000378339	Y	Y
EGR1	ENST00000239938	Y	Y
RPL7P19	ENST00000469948	Y	N
ETF1	ENST00000360541	Y	Y
HSPA9	ENST00000297185	Y	Y
AC034243.1	ENST00000520838	Y	N
CTNNA1	ENST00000302763	Y	Y
LRRTM2	ENST00000274711	Y	Y
SIL1	ENST00000394817	Y	Y
RPL12P21	ENST00000472214	Y	N
MATR3	ENST00000509990	Y	N
SNHG4	ENST00000505522	Y	N
MATR3	ENST00000394805	Y	Y
RNA5SP195	ENST00000362675	Y	N
PAIP2	ENST00000265192	Y	Y
SLC23A1	ENST00000348729	Y	Y
MZB1	ENST00000302125	Y	Y
PROB1	ENST00000434752	Y	Y
SPATA24	ENST00000450845	Y	Y
DNAJC18	ENST00000302060	Y	Y
SMIM33	ENST00000637503	Y	Y
STING1	ENST00000330794	Y	Y
NCOA4P4	ENST00000513338	Y	N
UBE2D2	ENST00000398733	Y	Y
H3P25	ENST00000619270	Y	N
CXXC5	ENST00000302517	Y	Y
CXXC5-AS1	ENST00000514287	Y	N
PSD2-AS1	ENST00000657032	Y	N
PSD2	ENST00000274710	Y	Y
NRG2	ENST00000361474	Y	Y
MALINC1	ENST00000663778	Y	N
PURA	ENST00000331327	Y	Y
IGIP	ENST00000333305	Y	Y
CYSTM1	ENST00000261811	Y	Y
PFDN1	ENST00000261813	Y	Y
HBEGF	ENST00000230990	Y	Y
SLC4A9	ENST00000506757	Y	Y
ANKHD1	ENST00000360839	Y	Y
ANKHD1-EIF4EBP3	ENST00000532219	Y	N
EIF4EBP3	ENST00000310331	Y	Y
SRA1	ENST00000336283	Y	Y
APBB3	ENST00000357560	Y	Y
SLC35A4	ENST00000323146	Y	Y
HAUS1P1	ENST00000505275	Y	N
CD14	ENST00000302014	Y	Y
TMCO6	ENST00000394671	Y	Y
NDUFA2	ENST00000252102	Y	Y
IK	ENST00000417647	Y	Y
WDR55	ENST00000358337	Y	Y
DND1	ENST00000542735	Y	Y
HARS1	ENST00000504156	Y	Y
HARS2	ENST00000230771	Y	Y
ZMAT2	ENST00000274712	Y	Y
PCDHA1	ENST00000504120	Y	Y
PCDHA2	ENST00000526136	Y	Y
PCDHA3	ENST00000522353	Y	Y
PCDHA5	ENST00000529859	Y	Y
PCDHA8	ENST00000531613	Y	Y
PCDHA9	ENST00000532602	Y	Y
PCDHA10	ENST00000307360	Y	Y
PCDHA14	ENST00000506751	Y	N
PCDHA11	ENST00000398640	Y	Y
PCDHA12	ENST00000398631	Y	Y
PCDHA13	ENST00000289272	Y	Y
PCDHAC1	ENST00000253807	Y	Y
PCDHAC2	ENST00000289269	Y	Y
PCDHB1	ENST00000306549	Y	Y
PCDHB2	ENST00000194155	Y	Y
PCDHB3	ENST00000231130	Y	Y
PCDHB4	ENST00000194152	Y	Y
PCDHB5	ENST00000231134	Y	Y
PCDHB6	ENST00000231136	Y	Y
PCDHB17P	ENST00000539533	Y	N
PCDHB7	ENST00000231137	Y	Y
PCDHB8	ENST00000239444	Y	Y
PCDHB16	ENST00000609684	Y	Y
PCDHB9	ENST00000316105	Y	Y
PCDHB10	ENST00000239446	Y	Y
PCDHB11	ENST00000354757	Y	Y
PCDHB12	ENST00000239450	Y	Y
PCDHB13	ENST00000341948	Y	Y
PCDHB14	ENST00000239449	Y	Y
PCDHB18P	ENST00000524813	Y	N
PCDHB19P	ENST00000570871	Y	N
PCDHB15	ENST00000231173	Y	Y
SLC25A2	ENST00000239451	Y	Y
TAF7	ENST00000313368	Y	Y
PCDHGA1	ENST00000517417	Y	Y
PCDHGA2	ENST00000394576	Y	Y
PCDHGA3	ENST00000253812	Y	Y
PCDHGB1	ENST00000523390	Y	Y
PCDHGA4	ENST00000571252	Y	Y
PCDHGB2	ENST00000522605	Y	Y
PCDHGA5	ENST00000518069	Y	Y
PCDHGB3	ENST00000576222	Y	Y
PCDHGA6	ENST00000517434	Y	Y
PCDHGA7	ENST00000518325	Y	Y
PCDHGB4	ENST00000519479	Y	Y
PCDHGA8	ENST00000398604	Y	Y
PCDHGB5	ENST00000617380	Y	Y
PCDHGA9	ENST00000573521	Y	Y
PCDHGB6	ENST00000520790	Y	N
PCDHGA10	ENST00000398610	Y	Y
PCDHGB7	ENST00000398594	Y	Y
PCDHGA11	ENST00000398587	Y	Y
PCDHGB8P	ENST00000507007	Y	N
PCDHGA12	ENST00000252085	Y	Y
PCDHGB9P	ENST00000618012	Y	N
PCDHGC3	ENST00000308177	Y	Y
PCDHGC4	ENST00000306593	Y	Y
PCDHGC5	ENST00000252087	Y	Y
DIAPH1	ENST00000389054	Y	Y
DIAPH1-AS1	ENST00000502205	Y	N
RPS27AP10	ENST00000496103	Y	N
HDAC3	ENST00000305264	Y	Y
RELL2	ENST00000297164	Y	Y
FCHSD1	ENST00000435817	Y	Y
ARAP3	ENST00000239440	Y	Y
AC005753.3	ENST00000663050	Y	N
AC005753.1	ENST00000623837	Y	N
PCDH1	ENST00000287008	Y	Y
DELE1	ENST00000432126	Y	Y
PCDH12	ENST00000231484	Y	Y
RNF14	ENST00000394520	Y	Y
GNPDA1	ENST00000311337	Y	Y
NDFIP1	ENST00000253814	Y	Y
SPRY4	ENST00000434127	Y	Y
SPRY4-AS1	ENST00000443800	Y	N
RPS12P10	ENST00000427031	Y	N
FGF1	ENST00000337706	Y	Y
LINC01844	ENST00000655828	Y	N
ARHGAP26	ENST00000645722	Y	Y
ARHGAP26-AS1	ENST00000434610	Y	N
ARHGAP26-IT1	ENST00000433186	Y	N
NR3C1	ENST00000394464	Y	Y
RPL7P21	ENST00000478287	Y	N
HMHB1	ENST00000289448	Y	Y
YIPF5	ENST00000274496	Y	Y
KCTD16	ENST00000512467	Y	Y
CKS1BP5	ENST00000434172	Y	N
NAMPTP2	ENST00000505629	Y	N
ASS1P10	ENST00000507235	Y	N
GRXCR2	ENST00000377976	Y	Y
SH3RF2	ENST00000359120	Y	Y
AC005351.1	ENST00000511152	Y	N
PLAC8L1	ENST00000311450	Y	Y
LARS1	ENST00000394434	Y	Y
RPL35AP16	ENST00000477363	Y	N
RPL35AP17	ENST00000495857	Y	N
RBM27	ENST00000265271	Y	Y
POU4F3	ENST00000646991	Y	Y
GPR151	ENST00000311104	Y	Y
PPP2R2B	ENST00000394411	Y	Y
RNA5SP196	ENST00000625967	Y	N
KRT8P48	ENST00000515599	Y	N
PPP2R2B-IT1	ENST00000505921	Y	N
STK32A-AS1	ENST00000504297	Y	N
STK32A	ENST00000397936	Y	Y
DPYSL3	ENST00000343218	Y	Y
JAKMIP2-AS1	ENST00000626945	Y	N
JAKMIP2	ENST00000616793	Y	Y
SPINK1	ENST00000296695	Y	Y
SCGB3A2	ENST00000296694	Y	Y
C5orf46	ENST00000318315	Y	Y
EEF1GP2	ENST00000509352	Y	N
SPINK5	ENST00000256084	Y	Y
SPINK14	ENST00000356972	Y	N
SPINK6	ENST00000325630	Y	Y
HMGN1P16	ENST00000508308	Y	N
MARCOL	ENST00000638089	Y	Y
SPINK13	ENST00000398450	Y	Y
PGBD4P3	ENST00000440731	Y	N
SPINK7	ENST00000274565	Y	Y
SPINK9	ENST00000377906	Y	Y
FBXO38	ENST00000340253	Y	Y
HTR4	ENST00000377888	Y	Y
ADRB2	ENST00000305988	Y	Y
SH3TC2	ENST00000515425	Y	Y
SH3TC2-DT	ENST00000668914	Y	N
ABLIM3	ENST00000309868	Y	Y
AC012613.2	ENST00000523176	Y	N
AFAP1L1	ENST00000296721	Y	Y
GRPEL2	ENST00000329271	Y	Y
GRPEL2-AS1	ENST00000521295	Y	N
PCYOX1L	ENST00000274569	Y	Y
IL17B	ENST00000261796	Y	Y
CARMN	ENST00000602315	Y	N
CSNK1A1	ENST00000377843	Y	Y
RPL29P14	ENST00000495837	Y	N
ARHGEF37	ENST00000333677	Y	Y
PPARGC1B	ENST00000309241	Y	Y
PDE6A	ENST00000255266	Y	Y
MFFP2	ENST00000503102	Y	N
SLC26A2	ENST00000286298	Y	Y
TIGD6	ENST00000296736	Y	Y
HMGXB3	ENST00000502717	Y	Y
RPS20P4	ENST00000461659	Y	N
CSF1R	ENST00000675795	Y	Y
RPL7P1	ENST00000468161	Y	N
PDGFRB	ENST00000261799	Y	Y
CDX1	ENST00000231656	Y	Y
SLC6A7	ENST00000230671	Y	Y
CAMK2A	ENST00000671881	Y	Y
ARSI	ENST00000328668	Y	Y
TCOF1	ENST00000643257	Y	Y
CD74	ENST00000009530	Y	N
RPS14	ENST00000407193	Y	Y
NDST1-AS1	ENST00000519040	Y	N
NDST1	ENST00000261797	Y	Y
SYNPO	ENST00000307662	Y	Y
MYOZ3	ENST00000517768	Y	Y
RBM22	ENST00000199814	Y	Y
DCTN4	ENST00000447998	Y	Y
SMIM3	ENST00000526627	Y	Y
IRGM	ENST00000522154	Y	N
ZNF300	ENST00000274599	Y	Y
ZNF300P1	ENST00000356555	Y	N
GPX3	ENST00000388825	Y	Y
TNIP1	ENST00000521591	Y	Y
ANXA6	ENST00000354546	Y	Y
PDGFRL2P	ENST00000646541	Y	N
CCDC69	ENST00000355417	Y	Y
GM2A	ENST00000357164	Y	Y
SLC36A3	ENST00000335230	Y	Y
SLC36A2	ENST00000335244	Y	Y
ATP6V1G1P5	ENST00000604421	Y	N
SLC36A1	ENST00000243389	Y	Y
RNA5SP197	ENST00000363357	Y	N
FAT2	ENST00000261800	Y	Y
SPARC	ENST00000231061	Y	Y
CLMAT3	ENST00000518905	Y	N
ATOX1	ENST00000313115	Y	Y
RPLP1P6	ENST00000473923	Y	N
G3BP1	ENST00000356245	Y	Y
GLRA1	ENST00000274576	Y	Y
RNA5SP198	ENST00000410376	Y	N
LINC01933	ENST00000524295	Y	N
NMUR2	ENST00000255262	Y	Y
LINC01470	ENST00000503048	Y	N
GRIA1	ENST00000285900	Y	Y
LINC01861	ENST00000509568	Y	N
FAM114A2	ENST00000351797	Y	Y
MFAP3	ENST00000522782	Y	Y
GALNT10	ENST00000297107	Y	Y
SAP30L-AS1	ENST00000658072	Y	N
HNRNPA3P7	ENST00000521638	Y	N
SAP30L	ENST00000297109	Y	Y
HAND1	ENST00000231121	Y	Y
CIR1P1	ENST00000524055	Y	N
LARP1	ENST00000518297	Y	Y
FAXDC2	ENST00000326080	Y	Y
CNOT8	ENST00000285896	Y	Y
GEMIN5	ENST00000285873	Y	Y
MRPL22	ENST00000523037	Y	Y
KIF4B	ENST00000435029	Y	Y
RNA5SP199	ENST00000363405	Y	N
SGCD	ENST00000337851	Y	Y
PPP1R2B	ENST00000522232	Y	Y
TIMD4	ENST00000274532	Y	Y
APOOP1	ENST00000604695	Y	N
HAVCR1	ENST00000523175	Y	Y
HAVCR2	ENST00000307851	Y	Y
MED7	ENST00000286317	Y	Y
FAM71B	ENST00000302938	Y	Y
ITK	ENST00000422843	Y	Y
CYFIP2	ENST00000620254	Y	Y
FNDC9	ENST00000312349	Y	Y
NIPAL4	ENST00000311946	Y	Y
ADAM19	ENST00000257527	Y	Y
AC106801.1	ENST00000518054	Y	N
AC008694.2	ENST00000517591	Y	N
SOX30	ENST00000265007	Y	Y
C5orf52	ENST00000409999	Y	Y
THG1L	ENST00000231198	Y	Y
LSM11	ENST00000286307	Y	Y
CLINT1	ENST00000411809	Y	Y
MARK2P11	ENST00000518523	Y	N
LINC02227	ENST00000619068	Y	N
EBF1	ENST00000313708	Y	Y
LINC02202	ENST00000517335	Y	N
RNF145	ENST00000424310	Y	Y
LINC01932	ENST00000520323	Y	N
UBLCP1	ENST00000296786	Y	Y
IL12B	ENST00000231228	Y	Y
LINC01845	ENST00000518418	Y	N
LINC01847	ENST00000641163	Y	N
ADRA1B	ENST00000306675	Y	Y
GAPDHP40	ENST00000505218	Y	N
TTC1	ENST00000231238	Y	Y
PWWP2A	ENST00000307063	Y	Y
FABP6-AS1	ENST00000501818	Y	N
FABP6	ENST00000402432	Y	Y
CCNJL	ENST00000257536	Y	Y
C1QTNF2	ENST00000652664	Y	Y
ZBED8	ENST00000408953	Y	Y
SLU7	ENST00000297151	Y	Y
PTTG1	ENST00000352433	Y	Y
MIR3142HG	ENST00000642173	Y	N
ATP10B	ENST00000327245	Y	Y
LINC02159	ENST00000518580	Y	N
GABRB2	ENST00000393959	Y	Y
GABRA6	ENST00000274545	Y	Y
GLRXP3	ENST00000470810	Y	N
GABRA1	ENST00000393943	Y	Y
LINC01202	ENST00000625268	Y	N
GABRG2	ENST00000639213	Y	Y
ARL2BPP5	ENST00000523141	Y	N
MRPL57P6	ENST00000506570	Y	N
CCNG1	ENST00000340828	Y	Y
NUDCD2	ENST00000302764	Y	Y
HMMR	ENST00000393915	Y	Y
HMMR-AS1	ENST00000521666	Y	N
MAT2B	ENST00000321757	Y	Y
LSM1P2	ENST00000604911	Y	N
LINC02143	ENST00000519929	Y	N
LINC01938	ENST00000521341	Y	N
RPL7P20	ENST00000520308	Y	N
LINC01947	ENST00000523742	Y	N
TENM2	ENST00000518659	Y	N
CTB-178M22.2	ENST00000655017	Y	N
WWC1	ENST00000265293	Y	Y
RARS1	ENST00000231572	Y	Y
FBLL1	ENST00000338333	Y	Y
PANK3	ENST00000239231	Y	Y
SLC2A3P1	ENST00000519666	Y	N
RPL10P9	ENST00000522551	Y	N
SLIT3	ENST00000519560	Y	Y
SLIT3-AS2	ENST00000522615	Y	N
SLIT3-AS1	ENST00000511447	Y	N
SPDL1	ENST00000265295	Y	Y
DOCK2	ENST00000520908	Y	Y
INSYN2B	ENST00000377365	Y	Y
FOXI1	ENST00000306268	Y	Y
KRT18P41	ENST00000518924	Y	N
LINC01187	ENST00000506431	Y	N
C5orf58	ENST00000593851	Y	Y
LCP2	ENST00000046794	Y	Y
LINC01366	ENST00000653905	Y	N
KCNMB1	ENST00000274629	Y	Y
KCNIP1-OT1	ENST00000518387	Y	N
KCNIP1	ENST00000328939	Y	Y
KCNIP1-AS1	ENST00000523591	Y	N
GABRP	ENST00000265294	Y	Y
RANBP17	ENST00000523189	Y	Y
USP12P1	ENST00000523223	Y	N
TLX3	ENST00000296921	Y	Y
RPSAP71	ENST00000522496	Y	N
RPL10P8	ENST00000522888	Y	N
NPM1	ENST00000296930	Y	Y
FGF18	ENST00000274625	Y	Y
SMIM23	ENST00000523047	Y	Y
FBXW11	ENST00000517395	Y	Y
STK10	ENST00000176763	Y	Y
EFCAB9	ENST00000398186	Y	Y
UBTD2	ENST00000393792	Y	Y
KLF3P1	ENST00000521506	Y	N
SH3PXD2B	ENST00000311601	Y	Y
LINC01944	ENST00000652199	Y	N
NEURL1B	ENST00000369800	Y	Y
DUSP1	ENST00000239223	Y	Y
ERGIC1	ENST00000393784	Y	Y
RPL26L1	ENST00000265100	Y	Y
